Codice,Location,Provincia,Regione,data,scontrini,lordototale,giorno,mese,year,stagione,festività,festivo_ferriale,Covid,colore,scontrino_medio
R000,Montebello,Pavia,Lombardia,2020-09-09,471,13588.78,Wednesday,September,2020,Summer,No,Feriale,Post-Covid19,bianco,28.85
R000,Montebello,Pavia,Lombardia,2020-09-10,500,14679.36,Thursday,September,2020,Summer,No,Feriale,Post-Covid19,bianco,29.36
R000,Montebello,Pavia,Lombardia,2020-09-11,594,17798.67,Friday,September,2020,Summer,No,Feriale,Post-Covid19,bianco,29.96
R000,Montebello,Pavia,Lombardia,2020-09-12,730,20429.09,Saturday,September,2020,Summer,No,Festivo,Post-Covid19,bianco,27.99
R000,Montebello,Pavia,Lombardia,2020-09-13,584,18750.96,Sunday,September,2020,Summer,No,Festivo,Post-Covid19,bianco,32.11
R000,Montebello,Pavia,Lombardia,2020-09-14,443,12973.23,Monday,September,2020,Summer,No,Feriale,Post-Covid19,bianco,29.28
R000,Montebello,Pavia,Lombardia,2020-09-15,584,12346.7,Tuesday,September,2020,Summer,No,Feriale,Post-Covid19,bianco,21.14
R000,Montebello,Pavia,Lombardia,2020-09-16,411,12587.8,Wednesday,September,2020,Summer,No,Feriale,Post-Covid19,bianco,30.63
R000,Montebello,Pavia,Lombardia,2020-09-17,386,11172.79,Thursday,September,2020,Summer,No,Feriale,Post-Covid19,bianco,28.95
R000,Montebello,Pavia,Lombardia,2020-09-18,541,16693.29,Friday,September,2020,Summer,No,Feriale,Post-Covid19,bianco,30.86
R000,Montebello,Pavia,Lombardia,2020-09-19,702,21489.73,Saturday,September,2020,Summer,No,Festivo,Post-Covid19,bianco,30.61
R000,Montebello,Pavia,Lombardia,2020-09-20,689,21030.54,Sunday,September,2020,Summer,No,Festivo,Post-Covid19,bianco,30.52
R000,Montebello,Pavia,Lombardia,2020-09-21,485,13348.83,Monday,September,2020,Summer,No,Feriale,Post-Covid19,bianco,27.52
R000,Montebello,Pavia,Lombardia,2020-09-22,399,10872.09,Tuesday,September,2020,Autumn,No,Feriale,Post-Covid19,bianco,27.25
R000,Montebello,Pavia,Lombardia,2020-09-23,451,12667.32,Wednesday,September,2020,Autumn,No,Feriale,Post-Covid19,bianco,28.09
R000,Montebello,Pavia,Lombardia,2020-09-24,440,11918.85,Thursday,September,2020,Autumn,No,Feriale,Post-Covid19,bianco,27.09
R000,Montebello,Pavia,Lombardia,2020-09-25,543,15622.2,Friday,September,2020,Autumn,No,Feriale,Post-Covid19,bianco,28.77
R000,Montebello,Pavia,Lombardia,2020-09-26,777,21744.86,Saturday,September,2020,Autumn,No,Festivo,Post-Covid19,bianco,27.99
R000,Montebello,Pavia,Lombardia,2020-09-27,711,20145.94,Sunday,September,2020,Autumn,No,Festivo,Post-Covid19,bianco,28.33
R000,Montebello,Pavia,Lombardia,2020-09-28,433,11244.56,Monday,September,2020,Autumn,No,Feriale,Post-Covid19,bianco,25.97
R000,Montebello,Pavia,Lombardia,2020-09-29,421,10837.34,Tuesday,September,2020,Autumn,No,Feriale,Post-Covid19,bianco,25.74
R000,Montebello,Pavia,Lombardia,2020-09-30,443,11984.08,Wednesday,September,2020,Autumn,No,Feriale,Post-Covid19,bianco,27.05
R000,Montebello,Pavia,Lombardia,2020-10-01,436,11829.05,Thursday,October,2020,Autumn,No,Feriale,Post-Covid19,bianco,27.13
R000,Montebello,Pavia,Lombardia,2020-10-02,580,16173.03,Friday,October,2020,Autumn,No,Feriale,Post-Covid19,bianco,27.88
R000,Montebello,Pavia,Lombardia,2020-10-03,760,22009.46,Saturday,October,2020,Autumn,No,Festivo,Post-Covid19,bianco,28.96
R000,Montebello,Pavia,Lombardia,2020-10-04,647,21616.15,Sunday,October,2020,Autumn,No,Festivo,Post-Covid19,bianco,33.41
R000,Montebello,Pavia,Lombardia,2020-10-05,381,10051.29,Monday,October,2020,Autumn,No,Feriale,Post-Covid19,bianco,26.38
R000,Montebello,Pavia,Lombardia,2020-10-06,367,9737.42,Tuesday,October,2020,Autumn,No,Feriale,Post-Covid19,bianco,26.53
R000,Montebello,Pavia,Lombardia,2020-10-07,429,12232.67,Wednesday,October,2020,Autumn,No,Feriale,Post-Covid19,bianco,28.51
R000,Montebello,Pavia,Lombardia,2020-10-08,412,11693.78,Thursday,October,2020,Autumn,No,Feriale,Post-Covid19,bianco,28.38
R000,Montebello,Pavia,Lombardia,2020-10-09,558,15526.24,Friday,October,2020,Autumn,No,Feriale,Post-Covid19,bianco,27.82
R000,Montebello,Pavia,Lombardia,2020-10-10,767,22113.22,Saturday,October,2020,Autumn,No,Festivo,Post-Covid19,bianco,28.83
R000,Montebello,Pavia,Lombardia,2020-10-11,637,19647.52,Sunday,October,2020,Autumn,No,Festivo,Post-Covid19,bianco,30.84
R000,Montebello,Pavia,Lombardia,2020-10-12,383,9676.67,Monday,October,2020,Autumn,No,Feriale,Post-Covid19,bianco,25.27
R000,Montebello,Pavia,Lombardia,2020-10-13,362,10458.32,Tuesday,October,2020,Autumn,No,Feriale,Post-Covid19,giallo,28.89
R000,Montebello,Pavia,Lombardia,2020-10-14,410,11819.17,Wednesday,October,2020,Autumn,No,Feriale,Post-Covid19,giallo,28.83
R000,Montebello,Pavia,Lombardia,2020-10-15,405,11100.67,Thursday,October,2020,Autumn,No,Feriale,Post-Covid19,giallo,27.41
R000,Montebello,Pavia,Lombardia,2020-10-16,540,16809.77,Friday,October,2020,Autumn,No,Feriale,Post-Covid19,giallo,31.13
R000,Montebello,Pavia,Lombardia,2020-10-17,709,22138.0,Saturday,October,2020,Autumn,No,Festivo,Post-Covid19,giallo,31.22
R000,Montebello,Pavia,Lombardia,2020-10-18,692,20821.46,Sunday,October,2020,Autumn,No,Festivo,Post-Covid19,arancione,30.09
R000,Montebello,Pavia,Lombardia,2020-10-19,348,9209.3,Monday,October,2020,Autumn,No,Feriale,Post-Covid19,arancione,26.46
R000,Montebello,Pavia,Lombardia,2020-10-20,380,10052.64,Tuesday,October,2020,Autumn,No,Feriale,Post-Covid19,arancione,26.45
R000,Montebello,Pavia,Lombardia,2020-10-21,350,10367.49,Wednesday,October,2020,Autumn,No,Feriale,Post-Covid19,arancione,29.62
R000,Montebello,Pavia,Lombardia,2020-10-22,466,12665.02,Thursday,October,2020,Autumn,No,Feriale,Post-Covid19,arancione,27.18
R000,Montebello,Pavia,Lombardia,2020-10-23,494,15266.48,Friday,October,2020,Autumn,No,Feriale,Post-Covid19,arancione,30.9
R000,Montebello,Pavia,Lombardia,2020-10-24,439,14672.88,Saturday,October,2020,Autumn,No,Festivo,Post-Covid19,arancione,33.42
R000,Montebello,Pavia,Lombardia,2020-10-25,362,10946.48,Sunday,October,2020,Autumn,No,Festivo,Post-Covid19,arancione,30.24
R000,Montebello,Pavia,Lombardia,2020-10-26,320,9521.74,Monday,October,2020,Autumn,No,Feriale,Post-Covid19,arancione,29.76
R000,Montebello,Pavia,Lombardia,2020-10-27,352,10512.99,Tuesday,October,2020,Autumn,No,Feriale,Post-Covid19,arancione,29.87
R000,Montebello,Pavia,Lombardia,2020-10-28,347,10600.6,Wednesday,October,2020,Autumn,No,Feriale,Post-Covid19,arancione,30.55
R000,Montebello,Pavia,Lombardia,2020-10-29,378,11607.3,Thursday,October,2020,Autumn,No,Feriale,Post-Covid19,arancione,30.71
R000,Montebello,Pavia,Lombardia,2020-10-30,475,15925.33,Friday,October,2020,Autumn,No,Feriale,Post-Covid19,arancione,33.53
R000,Montebello,Pavia,Lombardia,2020-10-31,406,15521.46,Saturday,October,2020,Autumn,No,Festivo,Post-Covid19,arancione,38.23
R000,Montebello,Pavia,Lombardia,2020-11-01,341,11902.71,Sunday,November,2020,Autumn,Ognissanti,Festivo,Post-Covid19,arancione,34.91
R000,Montebello,Pavia,Lombardia,2020-11-02,377,11225.9,Monday,November,2020,Autumn,No,Feriale,Post-Covid19,arancione,29.78
R000,Montebello,Pavia,Lombardia,2020-11-03,320,10050.48,Tuesday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,31.41
R000,Montebello,Pavia,Lombardia,2020-11-04,417,13527.81,Wednesday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,32.44
R000,Montebello,Pavia,Lombardia,2020-11-05,445,14030.96,Thursday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,31.53
R000,Montebello,Pavia,Lombardia,2020-11-06,168,6205.41,Friday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,36.94
R000,Montebello,Pavia,Lombardia,2020-11-07,130,4945.91,Saturday,November,2020,Autumn,No,Festivo,Post-Covid19,rosso,38.05
R000,Montebello,Pavia,Lombardia,2020-11-08,103,4068.9,Sunday,November,2020,Autumn,No,Festivo,Post-Covid19,rosso,39.5
R000,Montebello,Pavia,Lombardia,2020-11-09,202,6459.62,Monday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,31.98
R000,Montebello,Pavia,Lombardia,2020-11-10,188,5793.52,Tuesday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,30.82
R000,Montebello,Pavia,Lombardia,2020-11-11,200,6573.96,Wednesday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,32.87
R000,Montebello,Pavia,Lombardia,2020-11-12,211,6813.83,Thursday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,32.29
R000,Montebello,Pavia,Lombardia,2020-11-13,251,9494.85,Friday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,37.83
R000,Montebello,Pavia,Lombardia,2020-11-14,230,8889.35,Saturday,November,2020,Autumn,No,Festivo,Post-Covid19,rosso,38.65
R000,Montebello,Pavia,Lombardia,2020-11-15,165,5670.41,Sunday,November,2020,Autumn,No,Festivo,Post-Covid19,rosso,34.37
R000,Montebello,Pavia,Lombardia,2020-11-16,228,6890.94,Monday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,30.22
R000,Montebello,Pavia,Lombardia,2020-11-17,219,6864.91,Tuesday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,31.35
R000,Montebello,Pavia,Lombardia,2020-11-18,227,7532.65,Wednesday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,33.18
R000,Montebello,Pavia,Lombardia,2020-11-19,226,7030.26,Thursday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,31.11
R000,Montebello,Pavia,Lombardia,2020-11-20,273,9582.92,Friday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,35.1
R000,Montebello,Pavia,Lombardia,2020-11-21,271,10648.61,Saturday,November,2020,Autumn,No,Festivo,Post-Covid19,rosso,39.29
R000,Montebello,Pavia,Lombardia,2020-11-22,189,7239.24,Sunday,November,2020,Autumn,No,Festivo,Post-Covid19,rosso,38.3
R000,Montebello,Pavia,Lombardia,2020-11-23,238,7714.98,Monday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,32.42
R000,Montebello,Pavia,Lombardia,2020-11-24,243,7665.03,Tuesday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,31.54
R000,Montebello,Pavia,Lombardia,2020-11-25,251,8371.35,Wednesday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,33.35
R000,Montebello,Pavia,Lombardia,2020-11-26,261,8612.19,Thursday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,33.0
R000,Montebello,Pavia,Lombardia,2020-11-27,302,11163.29,Friday,November,2020,Autumn,No,Feriale,Post-Covid19,rosso,36.96
R000,Montebello,Pavia,Lombardia,2020-11-28,305,11048.4,Saturday,November,2020,Autumn,No,Festivo,Post-Covid19,rosso,36.22
R000,Montebello,Pavia,Lombardia,2020-11-29,299,10122.3,Sunday,November,2020,Autumn,No,Festivo,Post-Covid19,arancione,33.85
R000,Montebello,Pavia,Lombardia,2020-11-30,342,11029.8,Monday,November,2020,Autumn,No,Feriale,Post-Covid19,arancione,32.25
R000,Montebello,Pavia,Lombardia,2020-12-01,330,10872.63,Tuesday,December,2020,Autumn,No,Feriale,Post-Covid19,arancione,32.95
R000,Montebello,Pavia,Lombardia,2020-12-02,308,10372.18,Wednesday,December,2020,Autumn,No,Feriale,Post-Covid19,arancione,33.68
R000,Montebello,Pavia,Lombardia,2020-12-03,345,11349.56,Thursday,December,2020,Autumn,No,Feriale,Post-Covid19,arancione,32.9
R000,Montebello,Pavia,Lombardia,2020-12-04,224,8044.79,Friday,December,2020,Autumn,No,Feriale,Post-Covid19,arancione,35.91
R000,Montebello,Pavia,Lombardia,2020-12-05,312,12446.57,Saturday,December,2020,Autumn,No,Festivo,Post-Covid19,arancione,39.89
R000,Montebello,Pavia,Lombardia,2020-12-06,312,11267.61,Sunday,December,2020,Autumn,No,Festivo,Post-Covid19,arancione,36.11
R000,Montebello,Pavia,Lombardia,2020-12-07,395,14053.1,Monday,December,2020,Autumn,No,Feriale,Post-Covid19,arancione,35.58
R000,Montebello,Pavia,Lombardia,2020-12-08,208,7692.16,Tuesday,December,2020,Autumn,Immacolata,Festivo,Post-Covid19,arancione,36.98
R000,Montebello,Pavia,Lombardia,2020-12-09,386,11748.38,Wednesday,December,2020,Autumn,No,Feriale,Post-Covid19,arancione,30.44
R000,Montebello,Pavia,Lombardia,2020-12-10,384,12778.64,Thursday,December,2020,Autumn,No,Feriale,Post-Covid19,arancione,33.28
R000,Montebello,Pavia,Lombardia,2020-12-11,420,15291.86,Friday,December,2020,Autumn,No,Feriale,Post-Covid19,arancione,36.41
R000,Montebello,Pavia,Lombardia,2020-12-12,375,14021.05,Saturday,December,2020,Autumn,No,Festivo,Post-Covid19,arancione,37.39
R000,Montebello,Pavia,Lombardia,2020-12-13,512,18903.35,Sunday,December,2020,Autumn,No,Festivo,Post-Covid19,giallo,36.92
R000,Montebello,Pavia,Lombardia,2020-12-14,445,13430.53,Monday,December,2020,Autumn,No,Feriale,Post-Covid19,giallo,30.18
R000,Montebello,Pavia,Lombardia,2020-12-15,472,14408.9,Tuesday,December,2020,Autumn,No,Feriale,Post-Covid19,giallo,30.53
R000,Montebello,Pavia,Lombardia,2020-12-16,483,16386.25,Wednesday,December,2020,Autumn,No,Feriale,Post-Covid19,giallo,33.93
R000,Montebello,Pavia,Lombardia,2020-12-17,489,16019.42,Thursday,December,2020,Autumn,No,Feriale,Post-Covid19,giallo,32.76
R000,Montebello,Pavia,Lombardia,2020-12-18,679,21754.58,Friday,December,2020,Autumn,No,Feriale,Post-Covid19,giallo,32.04
R000,Montebello,Pavia,Lombardia,2020-12-19,536,19671.66,Saturday,December,2020,Autumn,No,Festivo,Post-Covid19,giallo,36.7
R000,Montebello,Pavia,Lombardia,2020-12-20,426,15984.46,Sunday,December,2020,Autumn,No,Festivo,Post-Covid19,giallo,37.52
R000,Montebello,Pavia,Lombardia,2020-12-21,492,16878.94,Monday,December,2020,Winter,No,Feriale,Post-Covid19,giallo,34.31
R000,Montebello,Pavia,Lombardia,2020-12-22,529,18209.8,Tuesday,December,2020,Winter,No,Feriale,Post-Covid19,giallo,34.42
R000,Montebello,Pavia,Lombardia,2020-12-23,592,20790.95,Wednesday,December,2020,Winter,No,Feriale,Post-Covid19,giallo,35.12
R000,Montebello,Pavia,Lombardia,2020-12-24,75,2369.79,Thursday,December,2020,Winter,No,Feriale,Post-Covid19,rosso,31.6
R000,Montebello,Pavia,Lombardia,2020-12-25,0,0.0,Friday,December,2020,Winter,Natale,Festivo,Post-Covid19,rosso,0.0
R000,Montebello,Pavia,Lombardia,2020-12-26,0,0.0,Saturday,December,2020,Winter,Santo Stefano,Festivo,Post-Covid19,rosso,0.0
R000,Montebello,Pavia,Lombardia,2020-12-27,180,7423.95,Sunday,December,2020,Winter,No,Festivo,Post-Covid19,rosso,41.24
R000,Montebello,Pavia,Lombardia,2020-12-28,305,11323.45,Monday,December,2020,Winter,No,Feriale,Post-Covid19,arancione,37.13
R000,Montebello,Pavia,Lombardia,2020-12-29,445,16564.69,Tuesday,December,2020,Winter,No,Feriale,Post-Covid19,arancione,37.22
R000,Montebello,Pavia,Lombardia,2020-12-30,505,19555.37,Wednesday,December,2020,Winter,No,Feriale,Post-Covid19,arancione,38.72
R000,Montebello,Pavia,Lombardia,2020-12-31,87,2934.77,Thursday,December,2020,Winter,No,Feriale,Post-Covid19,rosso,33.73
R000,Montebello,Pavia,Lombardia,2021-01-01,0,0.0,Friday,January,2021,Winter,Capodanno,Festivo,Post-Covid19,rosso,0.0
R000,Montebello,Pavia,Lombardia,2021-01-02,258,10590.75,Saturday,January,2021,Winter,No,Festivo,Post-Covid19,rosso,41.05
R000,Montebello,Pavia,Lombardia,2021-01-03,200,8289.03,Sunday,January,2021,Winter,No,Festivo,Post-Covid19,rosso,41.45
R000,Montebello,Pavia,Lombardia,2021-01-04,521,18218.79,Monday,January,2021,Winter,No,Feriale,Post-Covid19,arancione,34.97
R000,Montebello,Pavia,Lombardia,2021-01-05,235,8194.91,Tuesday,January,2021,Winter,No,Feriale,Post-Covid19,rosso,34.87
R000,Montebello,Pavia,Lombardia,2021-01-06,0,0.0,Wednesday,January,2021,Winter,Epifania,Festivo,Post-Covid19,rosso,0.0
R000,Montebello,Pavia,Lombardia,2021-01-07,470,14944.36,Thursday,January,2021,Winter,No,Feriale,Post-Covid19,giallo,31.8
R000,Montebello,Pavia,Lombardia,2021-01-08,522,18320.58,Friday,January,2021,Winter,No,Feriale,Post-Covid19,giallo,35.1
R000,Montebello,Pavia,Lombardia,2021-01-09,333,12917.69,Saturday,January,2021,Winter,No,Festivo,Post-Covid19,arancione,38.79
R000,Montebello,Pavia,Lombardia,2021-01-10,244,8698.46,Sunday,January,2021,Winter,No,Festivo,Post-Covid19,arancione,35.65
R000,Montebello,Pavia,Lombardia,2021-01-11,339,10336.84,Monday,January,2021,Winter,No,Feriale,Post-Covid19,arancione,30.49
R000,Montebello,Pavia,Lombardia,2021-01-12,341,11012.08,Tuesday,January,2021,Winter,No,Feriale,Post-Covid19,arancione,32.29
R000,Montebello,Pavia,Lombardia,2021-01-13,334,11375.94,Wednesday,January,2021,Winter,No,Feriale,Post-Covid19,arancione,34.06
R000,Montebello,Pavia,Lombardia,2021-01-14,359,12850.16,Thursday,January,2021,Winter,No,Feriale,Post-Covid19,arancione,35.79
R000,Montebello,Pavia,Lombardia,2021-01-15,415,14645.42,Friday,January,2021,Winter,No,Feriale,Post-Covid19,arancione,35.29
R000,Montebello,Pavia,Lombardia,2021-01-16,412,15625.49,Saturday,January,2021,Winter,No,Festivo,Post-Covid19,arancione,37.93
R000,Montebello,Pavia,Lombardia,2021-01-17,157,6972.75,Sunday,January,2021,Winter,No,Festivo,Post-Covid19,rosso,44.41
R000,Montebello,Pavia,Lombardia,2021-01-18,214,6396.84,Monday,January,2021,Winter,No,Feriale,Post-Covid19,rosso,29.89
R000,Montebello,Pavia,Lombardia,2021-01-19,202,6907.57,Tuesday,January,2021,Winter,No,Feriale,Post-Covid19,rosso,34.2
R000,Montebello,Pavia,Lombardia,2021-01-20,256,9342.41,Wednesday,January,2021,Winter,No,Feriale,Post-Covid19,rosso,36.49
R000,Montebello,Pavia,Lombardia,2021-01-21,238,7096.03,Thursday,January,2021,Winter,No,Feriale,Post-Covid19,rosso,29.82
R000,Montebello,Pavia,Lombardia,2021-01-22,291,10405.12,Friday,January,2021,Winter,No,Feriale,Post-Covid19,rosso,35.76
R000,Montebello,Pavia,Lombardia,2021-01-23,281,10676.02,Saturday,January,2021,Winter,No,Festivo,Post-Covid19,rosso,37.99
R000,Montebello,Pavia,Lombardia,2021-01-24,337,12452.86,Sunday,January,2021,Winter,No,Festivo,Post-Covid19,arancione,36.95
R000,Montebello,Pavia,Lombardia,2021-01-25,361,11682.47,Monday,January,2021,Winter,No,Feriale,Post-Covid19,arancione,32.36
R000,Montebello,Pavia,Lombardia,2021-01-26,373,11805.32,Tuesday,January,2021,Winter,No,Feriale,Post-Covid19,arancione,31.65
R000,Montebello,Pavia,Lombardia,2021-01-27,349,11553.16,Wednesday,January,2021,Winter,No,Feriale,Post-Covid19,arancione,33.1
R000,Montebello,Pavia,Lombardia,2021-01-28,373,11643.64,Thursday,January,2021,Winter,No,Feriale,Post-Covid19,arancione,31.22
R000,Montebello,Pavia,Lombardia,2021-01-29,477,16466.36,Friday,January,2021,Winter,No,Feriale,Post-Covid19,arancione,34.52
R000,Montebello,Pavia,Lombardia,2021-01-30,376,13042.92,Saturday,January,2021,Winter,No,Festivo,Post-Covid19,arancione,34.69
R000,Montebello,Pavia,Lombardia,2021-01-31,372,13427.48,Sunday,January,2021,Winter,No,Festivo,Post-Covid19,arancione,36.1
R000,Montebello,Pavia,Lombardia,2021-02-01,382,10740.2,Monday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,28.12
R000,Montebello,Pavia,Lombardia,2021-02-02,377,11126.3,Tuesday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,29.51
R000,Montebello,Pavia,Lombardia,2021-02-03,399,11939.24,Wednesday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,29.92
R000,Montebello,Pavia,Lombardia,2021-02-04,393,11437.06,Thursday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,29.1
R000,Montebello,Pavia,Lombardia,2021-02-05,446,14316.13,Friday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,32.1
R000,Montebello,Pavia,Lombardia,2021-02-06,533,17872.65,Saturday,February,2021,Winter,No,Festivo,Post-Covid19,giallo,33.53
R000,Montebello,Pavia,Lombardia,2021-02-07,430,15126.89,Sunday,February,2021,Winter,No,Festivo,Post-Covid19,giallo,35.18
R000,Montebello,Pavia,Lombardia,2021-02-08,315,8774.57,Monday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,27.86
R000,Montebello,Pavia,Lombardia,2021-02-09,389,11469.17,Tuesday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,29.48
R000,Montebello,Pavia,Lombardia,2021-02-10,383,12554.32,Wednesday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,32.78
R000,Montebello,Pavia,Lombardia,2021-02-11,400,12964.67,Thursday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,32.41
R000,Montebello,Pavia,Lombardia,2021-02-12,482,15868.58,Friday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,32.92
R000,Montebello,Pavia,Lombardia,2021-02-13,496,17217.58,Saturday,February,2021,Winter,No,Festivo,Post-Covid19,giallo,34.71
R000,Montebello,Pavia,Lombardia,2021-02-14,498,18186.63,Sunday,February,2021,Winter,No,Festivo,Post-Covid19,giallo,36.52
R000,Montebello,Pavia,Lombardia,2021-02-15,530,16611.75,Monday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,31.34
R000,Montebello,Pavia,Lombardia,2021-02-16,437,14772.1,Tuesday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,33.8
R000,Montebello,Pavia,Lombardia,2021-02-17,370,10831.89,Wednesday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,29.28
R000,Montebello,Pavia,Lombardia,2021-02-18,331,10808.24,Thursday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,32.65
R000,Montebello,Pavia,Lombardia,2021-02-19,443,14159.75,Friday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,31.96
R000,Montebello,Pavia,Lombardia,2021-02-20,518,17710.35,Saturday,February,2021,Winter,No,Festivo,Post-Covid19,giallo,34.19
R000,Montebello,Pavia,Lombardia,2021-02-21,431,14417.84,Sunday,February,2021,Winter,No,Festivo,Post-Covid19,giallo,33.45
R000,Montebello,Pavia,Lombardia,2021-02-22,350,10074.94,Monday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,28.79
R000,Montebello,Pavia,Lombardia,2021-02-23,354,10212.75,Tuesday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,28.85
R000,Montebello,Pavia,Lombardia,2021-02-24,350,10797.44,Wednesday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,30.85
R000,Montebello,Pavia,Lombardia,2021-02-25,395,11281.71,Thursday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,28.56
R000,Montebello,Pavia,Lombardia,2021-02-26,509,16422.13,Friday,February,2021,Winter,No,Feriale,Post-Covid19,giallo,32.26
R000,Montebello,Pavia,Lombardia,2021-02-27,499,16995.82,Saturday,February,2021,Winter,No,Festivo,Post-Covid19,giallo,34.06
R000,Montebello,Pavia,Lombardia,2021-02-28,468,15465.22,Sunday,February,2021,Winter,No,Festivo,Post-Covid19,giallo,33.05
R000,Montebello,Pavia,Lombardia,2021-03-01,294,8071.11,Monday,March,2021,Winter,No,Feriale,Post-Covid19,arancione,27.45
R000,Montebello,Pavia,Lombardia,2021-03-02,305,9419.0,Tuesday,March,2021,Winter,No,Feriale,Post-Covid19,arancione,30.88
R000,Montebello,Pavia,Lombardia,2021-03-03,314,10138.09,Wednesday,March,2021,Winter,No,Feriale,Post-Covid19,arancione,32.29
R000,Montebello,Pavia,Lombardia,2021-03-04,376,11818.52,Thursday,March,2021,Winter,No,Feriale,Post-Covid19,arancione,31.43
